CERU_N138_H(5)N(4)F(2)_2,2208192.589,1454696.339,600648.7717,1394673.529,1261447.905,919885.5617,667995.2231,539078.3965,1121008.562,1231122.478,947002.378,1544027.743,846318.3097,630204.3419,1242045.098,772333.541,1174266.751,1098267.363,1427757.531,714110.096,762870.2095,1348126.175,933339.8951,815664.0841,1264299.372,1224032.955,1338071.623,4.534326407
AACT_N127_H(7)N(5)S(1)F(2),30885436.03,29818501.75,29161306.57,29549109.93,28572732.86,28812102.45,64891502.84,77919842.08,63886664.91,64386154.75,59111969.97,65441009.7,31086183.61,38710360.17,36871664.04,31396496.06,29059204.05,27090236.72,64934293.53,66189990.6,68717621.77,94130892.12,79074805.2,74475167.55,37864907.65,34669569.55,37022140.3,4.534781576
LG3BP_N398_H(7)N(6)S(3)F(3),14258556.67,13689655.65,11533324.39,13359385.82,13388766.7,12993452.56,17346764.7,16915135.24,7475127.12,17504575.14,15785312.67,16020157.1,12233786.31,6099775.22,10172201.59,10914122.33,10710162.25,9411142.433,13677029.43,12218154.35,12967237.84,12559223.2,14080708.2,12888543.76,15179877.07,16376518.08,16499282.74,4.550404559
IGHM_N46_H(5)N(6)S(2),696275.7483,585741.8298,608059.5984,625351.3183,541868.8272,576687.1032,1093144.533,1135337.957,1098288.44,1108585.473,1092078.904,1079282.44,649990.3416,642829.1634,543441.2313,708287.2996,565056.2056,633813.2357,891904.2915,572958.4679,925687.0866,808666.0728,853154.3288,835839.6538,892468.2429,973086.2871,911555.877,4.551128467
BTD_N349_H(5)N(4)S(2),2110145.636,2683020.042,2204003.086,1986674.076,2812287.728,2548933.126,2824521.399,3390983.912,3050760.227,2656939.039,2887595.199,2407953.271,3903591.221,3598427.661,3591845.109,3557186.81,3736864.637,3584114.549,1220547.146,2077139.867,1684408.47,1050416.641,1251117.287,1524160.984,2712323.884,2959779.991,2907033.61,4.557744705
TRFE_N630_H(6)N(5)S(2)F(1),4088912.338,4592598.296,5233320.388,5134255.594,3675917.25,5777736.686,9726909.035,6230463.531,10970537.85,11572677.51,9942891.318,8938113.552,9184941.844,5925990.952,5045397.818,5261454.5,7859086.3,4919645.856,10235883.45,10570883.65,10121765.51,11892252.89,10457451.06,11823666.56,9777827.746,9029303.315,9059718.836,4.560834333
A1AG1_N93_H(7)N(6)S(3)F(2),132261712.7,98457186.47,129641929.3,127761698.8,129885366.3,122548080.5,249871232.7,273171058.5,273661318.6,260935345.6,247599087.4,220254067.1,79162858.72,91990020.51,83384922.85,8541475.569,81594566.39,83809978.18,61164018.63,73337120.28,80167243.45,84276085.68,61551342.43,82447400.13,136810377.5,144563208.9,149856266.6,4.56472071
A1AT_N70_H(5)N(4)S(2)F(1),6101619.552,6349934.674,2869965.786,3408492.43,2398690.259,4443101.403,3866298.816,3348114.677,1936382.328,4150356.341,4481091.172,4190385.152,2201892.365,1602948.99,2257567.889,1722066.633,2148760.833,2005910.789,3596141.602,4646661.763,4847089.241,2898453.374,1430566.678,3925005.25,4209115.486,3961052.429,3851639.239,4.570810563
TRFE_N630_H(9)N(8)S(2),1359022.725,1031465.237,1033314.028,1341683.25,1604295.5,1509889.634,3104774.784,2136518.757,2262383.623,2697827.855,748191.6477,1560849.405,1636029.877,1549263.175,1331957.073,1325734.929,1275466.958,1464718.663,1977703.143,1180058.984,1208670.819,1320417.685,1400544.322,1536072.63,1550988.107,1615134.297,1473685.905,4.57946237
IGHM_N209_H(5)N(4)S(1)F(1)_2,114462864.7,112769149.2,122670460.9,107832827.4,103982750.8,106213266.1,131964992.7,101120153.3,114570222.6,111146337.8,93349977.53,96184588.17,120706785.4,119955771.5,108077537.7,115548121,115673009.1,116160442.7,87923606.64,83346037.15,85695532.23,85677959.84,67477850.55,83794858.02,103555353.7,94573239.66,100422471.8,4.581124966
FIBG_N78_H(6)N(4)S(1)F(1),,1384920.85,1117287.711,1477592.811,1010975.964,1333923.667,1094198.211,829778.9793,,912633.5938,,,1096367.651,780601.6362,,732567.5327,,1492078.494,2392633.173,1339062.483,1416528.585,2329840.14,1656531.166,1737451.414,1883650.927,1787129.145,1958747.131,4.584662624
CFAH_N1095_H(3)N(3),122163.3652,179968.4478,259649.2835,,207886.2247,,,,2842218.241,,,,,,,,2953668.134,,,,,194222.0428,,,143082.8273,145306.1926,155852.4851,4.606901588
HPT_N241_H(7)N(4)S(2)F(2),10304547.3,9828506.571,11010262.83,10242741.25,11075949.16,10829177.37,754171.0189,1039856.636,929289.7148,1029609.252,907268.3619,992318.5494,1479272.497,1686174.243,1611510.996,1616692.072,1413366.993,1339467.268,574252.7646,1032897.413,933542.7117,894359.7854,803751.4886,1108586.754,3849182.191,4207824.848,3951001.522,4.617411195
A2MG_N869_H(5)N(4)S(1)F(2)_1,4415754.466,3514041.545,4318384.107,3060105.662,3248509.376,4462801.594,2688587.56,2350581.378,3296069.552,3471248.724,3241333.996,3280394.218,8841628.261,8568612.757,8162305.05,9534067.557,10337747.65,9603377.611,7663134.644,6624945.105,7573066.583,7683688.99,8068397.926,7973208.444,3661212.454,3944918.1,3990849.248,4.618613773
HEMO_N240/N246_H(9)N(7)S(4)F(3),6156990.383,6876660.657,6319086.06,6383646.654,6845791.16,6449645.303,5136049.871,5881880.36,5545421.082,6207323.51,5512049.813,5547621.791,4836081.207,4788741.502,4098625.905,4717161.48,4965632.358,4179066.643,4325655.297,3884950.511,4439228.449,4805513.986,4379038.339,3888303.969,5752693.955,6202405.365,5710943.024,4.62742452
A1AG1_N103_H(6)N(5)S(2)F(2),14546408.7,12595148.49,585449.8332,30937543.84,13159137.74,31775285.05,35041088.01,39052081.47,32489970.17,36206275.52,35558175.58,31429904.81,1710434.025,1472049.855,1447696.911,1346890.741,1927808.796,1455387.307,99852.91936,160472.1116,208794.4885,194914.7814,193778.9901,69190.39884,31859627.73,34122326.71,31280987.98,4.631401129
A1AG2_N93_H(8)N(6)S(1)F(1),5143756.923,7978272.841,6407937.157,5329828.52,6128136.409,10080902.04,5620105.752,6505435.961,6984821.261,6864414.98,3217228.861,3084477.047,6510136.588,7550268.736,6376876.513,6494585.041,4794102.427,6298413.458,1585130.682,2848466.572,3194388.408,2143507.253,3636740.943,3862171.563,7718509.514,7422734.346,8138620.868,4.635830206
AACT_N127_H(7)N(6)S(4),861781.2846,1022124.867,1604293.588,946759.1337,801311.4532,1968540.156,3089266.374,2352650.06,2631717.371,3052390.844,2345264.458,3032709.31,1107448.904,1220501.65,978250.0077,505076.6289,1374856.393,563383.3714,1835088.883,848019.1105,774841.3253,1734183.553,1365679.588,1342660.058,889417.4971,858172.5276,810801.1108,4.641538031
KCNJ4_N34/N37_H(5)N(4)S(2),93066362.09,84520040.8,56329556.37,79640730.97,84787332,79553527.86,69580420.12,73458394.33,82816205.34,102591967.9,90298760.66,101727856.1,130514164.6,115209283.8,118749616.6,113263724.1,128580832.3,132986699.9,76445809.14,60526650.91,71209665.05,83006439.01,76362738.18,79651404.37,107424854.9,113143073.7,117901098.9,4.649273885
HRG_N125_H(6)N(4)S(1),1296294.793,1285905.111,1789507.492,1301463.019,1477343.902,1492008.577,1080716.23,493031.604,1205093.762,517531.4731,691088.1322,1005537.639,1737297.689,1858477.026,1748258.82,1714933.185,7652085.749,1929589.726,943710.8953,709552.6321,736704.7663,917166.8924,655956.2693,338951.3438,1266233.457,1266718.781,1167045.448,4.65461136
FCN3_N189_H(5)N(4)S(2)F(1),3612194.435,1801130.555,1526187.503,3174254.042,3703562.639,3637355.672,6112907.892,6979321.579,6685329.371,3863225.28,6137549.543,6912254.266,5038118.873,4552038.706,4438897.15,3838564.378,5346779.632,4299250.881,2204294.96,3377800.053,4931041.542,4019369.454,4338666.531,4601906.335,5743878.199,6067166.156,6304539.623,4.660501462
A1AG1_N56_H(6)N(5)S(3)F(1)_3,3971253.131,5211116.651,4935679.189,5397225.821,4271534.296,5185818.464,17663323.7,13336147.39,17759281.18,16599677.67,15262468.31,13726232.57,2764633.517,2555639.283,3176070.393,2977416.244,2995040.453,2258014.644,15706712,16714188.6,15953364.62,16317763.06,15998714.4,13724994.32,11729934.52,10839114.93,10820144.66,4.671071503
GTR1_N45_H(8)N(7)F(3),1590883.13,1342857.73,1680248.011,2888698.784,1752734.899,1860226.346,1095032.13,4270116.121,4053798.692,2689616.664,4676022.009,1605593.165,7154512.706,2774839.002,6215399.2,3332611.916,3379445.665,5997597.765,1628540.628,1307950.654,1864276.027,1755844.505,1731519.217,2218755.702,2224151.153,2106479.139,2312768.559,4.673142355
FETUA_N156_H(7)N(6)S(3)NeuGc(1)F(1),17453393.74,20180798.75,14853439.99,16859747.06,16785830.64,16013798.61,126763065.3,112156968.4,123177259,114686071.8,121276637.8,107882639.8,12555209.91,18298739.32,16615174.05,15809652.13,15861517.51,15773062.21,47463045.37,45562466.59,50991516.86,52627234.93,47979636.62,50809668.87,59087214.49,64862461.52,61501392,4.692125242
IGHM_N209_H(5)N(4)S(2)F(1)_1,1258089.189,1243754.7,1180746.397,1177890.621,1177415.285,1010529.545,970682.3908,966575.9007,1108637.637,1150455.34,1097713.937,1025745.964,971611.7158,952263.3842,794732.2586,682461.95,1083196.777,929348.6336,829542.6913,581310.3861,730054.4984,787335.8859,655223.4307,875100.5358,1067462.119,995629.5258,1090672.685,4.713517184
HPT_N241_H(9)N(8)S(2),945060.7681,1033707.891,827485.1279,901279.7527,1138630.815,886767.4765,842950.4899,887718.9264,864681.5861,1072415.085,790393.5311,964067.4912,191621.8794,,,,251996.8134,,10800823.3,12017678.96,10411251.87,12134580.09,11268813.42,10692054.53,4122586.72,4480881.925,4476186.93,4.713883577
C1QA_N146_H(5)N(4)S(1)F(3),1806242.307,1921272.01,1960744.364,2016158.377,1540105.015,2096602.489,2582033.267,2083527.701,2143245.114,1979732.392,2380853.608,1894635.508,2852706.478,1759156.399,1825886.195,1176042.299,2120644.643,2504550.3,1140538.094,1387892.475,1410750.411,1065374.532,1134659.721,982319.7977,1843736.177,1680772.291,1796151.657,4.724936842
A1AG1_N33_H(5)N(4)S(1)F(3),213129.2697,256860.351,130561.5722,143506.86,187308.1998,109136.1241,500281.6069,439188.5118,527562.2478,684989.2291,428305.4144,550209.6283,283463.9392,336078.7674,,274680.2729,138996.568,186133.5309,1230347.546,1174667.605,1266534.138,1442139.834,1280819.55,1217422.587,717975.2269,779257.2666,719509.0839,4.72948662
FETUA_N156_H(5)N(5)S(1)F(1)_2,1660894.024,1993370.417,1194564.493,1298941.225,1632712.899,1338001.987,1579122.797,1480010.296,1695875.293,1976880.96,1691396.344,2017869.402,1946800.739,1767033.319,2250817.695,1797375.441,2905282.489,2355941.034,1942618.442,1659449.017,1679337.894,1984627.7,1572502.454,1697792.518,2168027.328,2355499.971,2357998.559,4.750363155
TRFE_N432_H(6)N(5)S(1)_1,17611621.98,16121788.21,17556522.75,18693492.35,15934736.49,14943256.05,12381270.53,12220531.65,11398885.68,12963667.64,12718137.59,12164936.55,16049562.8,14156933.96,13175303.55,12202161.88,11329612.95,13797028.27,9449371.583,9195945.701,10875603.2,12087521.93,11109197.84,11224414.69,14896842.87,16335776.42,15984300.27,4.766390741
APOH_N162_H(4)N(3)S(1)F(1),886694.5118,722532.4144,707869.1953,728961.7326,953748.6296,812509.0187,952820.1443,1261707.954,996717.9125,,1002609.099,35647.05185,495212.8512,550758.1121,496049.5489,652044.0548,403891.8906,421559.087,831968.138,883583.5204,809272.8251,765263.5577,1140086.006,806911.0991,763433.0026,694472.0576,738609.1166,4.770508829
IGHG1_N180_H(5)N(5)F(1),13170942.94,12180092.12,6166683.499,9884640.646,8795176.142,7581561.293,7813661.78,8027000.428,9712773.99,12047914.5,9579527.082,10512965.87,7289742.565,7573066.583,11622673.2,9782290.805,14333756.86,13102482.58,12252164.6,9870227.84,8310850.394,10378219.27,8701808.412,9285042.21,12547503,11748351.86,12903687.4,4.771443022
CERU_N138_H(5)N(4)S(1)F(2)_3,2883683.954,2546017.041,2719772.813,2560234.704,2930528.277,2708814.927,1111591.879,1157762.082,1113154.181,1115929.932,982661.0542,957250.4145,3212616.09,3392755.769,3420820.716,3515976.629,3232401.667,3242546.446,2564709.72,2765181.193,2324365.834,1987126.012,2066691.246,2367660.828,2391803.414,2516996.269,2631751.109,4.774651761
HRG_N125_H(5)N(4)S(1),29633134.38,31052674.16,19793660.86,25092678.93,28157409.92,21068269.9,14403118.94,10211167.6,20743782.76,18219753.42,16877705.5,21012936.38,29183145.82,32068083.52,47636362.28,26300632.41,45356086.84,42126341.63,24212172.95,17808200.77,15268130.3,18685792.03,15535663.59,20047010.46,33459046.19,32015740.75,30401443.29,4.786164763
HEP2_N49_H(8)N(7)S(1)F(2),513858.3627,725923.1935,852618.4513,904066.4343,768278.5131,854226.0286,712743.735,809153.209,902695.9459,935628.9489,926878.5769,936207.7762,857516.2347,868210.9445,700103.1392,719891.5155,966474.6338,711353.169,685841.858,751922.1115,795041.8092,807781.4589,666993.0008,741800.7264,603908.2257,548772.8578,574256.8316,4.793557576
FETUA_N176_H(6)N(5)S(2)F(4),2977854.601,2866239.818,2333867.926,3816696.496,2645106.241,3226111.253,10078425.88,9709307.071,9919036.519,10431357.88,8978440.609,10116037.98,2762147.617,3277794.289,3169915.172,2969138.264,3152197.967,3692360.271,14668417.95,13751853,13856005.59,13851572.4,14003967.78,14215256,6312597.894,5772117.466,6241094.124,4.806174548
KLKB1_N127_H(5)N(4)S(2),34887053.47,51983607.22,55095609.86,33675129.06,50878978.36,54689412.4,52894922.32,70397255.96,57862234.02,55857824.53,55061049.64,47599125.88,64816650.75,56425769.69,63273040.97,41074996.41,63529058.79,64555529.71,40417429.23,32635304.02,39449095.1,34029965.47,39340524.46,39585052.37,54174976.27,56471267.02,59609554.18,4.807128628
AACT_N106_H(7)N(6)S(4)F(2)_2,821139.9165,517268.202,400116.6002,466171.0862,353832.1687,936609.6181,3015725.351,3562465.987,4378364.786,3959602.45,3412871.958,3810174.207,844132.4537,1296563.345,740610.8431,639739.7317,1105064.896,1158071.026,5345770.407,4588528.857,6087998.2,5755231.283,6780719.387,5523503.684,1657298.608,1566330.671,1724296.736,4.807199115
APOD_N98_H(5)N(4)S(1)F(2)_2,3310400.666,3259760.854,3360856.415,3105846.167,4123077.923,2956218.996,4382136.01,4598470.883,4665229.018,4763041.359,3714934.686,4485142.008,2636748.315,2957992.741,1220237.453,2581760.628,2535604.445,2320686.017,3386402.823,3698886.474,3659264.198,3993263.277,1585476.79,3638260.829,3228270.981,2931750.759,3079916.42,4.813672509
APOB_N3895_H(7)N(5)S(3),492412.9963,536560.9951,459511.942,434175.956,476261.489,355955.1892,495020.8814,445777.7389,575987.8757,539574.9922,415241.6368,429711.0433,591996.7291,577419.3267,522275.6169,518722.8054,619336.2958,479181.514,575337.6098,539647.1367,636148.2228,569764.3796,706287.7208,581010.124,616157.9241,579206.1744,637419.2708,4.821660625
PLMN_N308_H(5)N(4)S(2)F(1),113028.2653,103524.4829,96006.98541,88655.1385,100494.5926,121686.6828,130537.2041,150824.8463,101704.2918,135147.9144,136522.2607,136428.9709,84309.39252,87697.92953,49655.28494,73502.30348,63695.58737,78203.98141,191964.9988,151087.3743,182038.6699,206332.2494,181572.2472,174951.0311,151404.6529,160075.1286,145384.2495,4.849475065
A1AG1_N56_H(6)N(5)S(1)F(3)_3,1457693.53,1528285.443,1410500.747,1410391.864,1514834.115,1424381.849,2447300.159,2297824.264,2534888.593,2496670.004,2526020.698,2710647.871,,974403.2165,887104.4114,798208.162,,,2695220.36,2805017.238,2662427.65,3335745.205,2970527.315,2094822.349,2004166.796,1873466.221,2061043.804,4.858633093
COPA_N235/N251_H(5)N(4)S(2)F(1),2309743.523,2800854.19,2162273.531,2466348.19,2558634.87,2807709.644,3012945.289,3395235.166,3113085.546,3490049.223,3279889.69,3075704.551,1756093.454,1740929.276,1699309.377,1620077.904,1691973.191,1348326.793,2864884.336,2631863.871,3084747.913,2907434.28,2964551.063,2496591.658,2880258.327,2697209.63,2969145.894,4.867139778
AACT_N106_H(6)N(5)S(3)F(1)_1,2416736.45,1476536.366,1881894.65,1700963.779,1557176.915,1910915.594,3764528.694,4082258.774,5186709.708,4931385.621,4107830.026,4861434.799,3458094.543,3495109.54,3551478.842,3133071.822,3599853.028,3410285.245,7231317.192,6215070.834,6760161.723,8144500.664,7861560.418,7718704.521,3189538.929,3085377.313,3394190.062,4.874527079
FIBB_N394_H(5)N(4)S(2)_6,27050317.39,40747947.2,39772535.45,31831479.64,32769953.77,34859099.7,48525106.52,32433442.41,38156777.4,33580565.84,41489895.25,28905595.63,21189184.33,30182793.76,23006234.93,24572506.62,27588445.8,20332147.14,45984025.65,49188447.58,45002326.83,42279327.39,38402768.08,37807218.75,37657290.48,36234720.66,34164148.55,4.876796899
CFAH_N911_H(6)N(5)S(3),3057132.519,3415604.31,3885505.891,3184384.261,3825405.485,3699346.905,3786662.383,3882590.337,3388538.055,2869970.157,3234871.928,2494442.336,3742435.46,3117468.488,3142885.287,3310191.823,3551230.23,3514736.817,3593022.77,3179198.45,3063539.265,2856752.016,2842720.34,2707262.891,3353465.796,3644430.208,3352403.965,4.877996108
HEMO_N453_H(5)N(5)F(4),15315745.8,16558846.35,15293034.89,14563122.39,15469389.87,14010801.81,17144931.16,14023424.31,17418327.57,16275257.8,15701962.55,17375408.04,16194797.05,16365274.74,17552975.56,15026955.93,16650136.47,15154156.92,12611754.69,14008944.56,13337066.16,13204596.1,13416483.94,12792168.42,20423289.61,18908350.38,20741637.53,4.891868681
A1AG1_N56_H(6)N(5)S(2)F(4)_1,204882.9889,148512.2284,146601.8657,156337.2288,129739.8823,184169.7072,686751.4986,804991.3529,835727.2913,908671.684,799062.5765,891324.983,,,144532.0467,153352.988,164432.3301,200000.4271,907130.0062,552902.5134,818393.5928,684611.7,1129350.719,849992.8535,709898.0716,644014.1369,685003.1998,4.894952394
BTD_N349_H(5)N(4)S(1)F(2),2166752.09,2668593.105,2212918.071,2118018.774,2458907.527,2213781.165,2238522.857,2978255.899,2670196.749,2204588.512,2591112.628,2122614.333,3303608.833,3254371.775,3334414.461,3402849.425,3360420.802,3331303.999,1215860.079,1803910.372,1604711.01,1207881.5,1373814.902,1421583.348,2416709.944,2651921.745,2609813.658,4.900357838
APOD_N65_H(6)N(5)S(1),4305512.056,4898371.614,5302172.546,4760566.174,5221433.974,5270047.855,7994500.442,8174609.658,7525330.531,6679803.155,7435365.116,5639146.827,5107870.95,4494450.575,4725625.442,4256689.955,4780221.6,4341598.838,4817145.314,4959369.483,5026944.039,4251512.5,4101762.443,5269083.475,5814026.719,6168352.62,6416727.814,4.938805217
FINC_N542_H(5)N(4)S(1)F(1)_2,76942.87383,87875.03414,61996.69805,61430.264,800299.9813,31627.00907,941613.4103,1093531.727,119058.5692,668159.6609,121330.2589,1112951.519,115137.1649,934458.8386,78033.31357,1305549.039,121240.3966,93174.99239,369956.4888,400492.0421,371370.854,473437.4058,320811.0938,410567.1282,122577.3967,126703.9043,114884.0624,4.941941181
CO4A_N1391_H(5)N(4)S(2),47628497.61,48814641.61,52379141.84,46873199.21,55649724.02,55349940.49,60638914.3,56072841.56,63256646.23,54776871.89,57592620.83,52954284.41,81128442.17,76999781.24,67420749.58,69921631.25,82349515.07,88920507.1,102215958.4,93766685.2,92342140.58,97539453.66,104169761.5,122810356.9,41105305.59,43609389.27,45371889.15,4.944413543
GTR1_N45_H(8)N(8)F(3),7900959.234,4283976.509,4047616.164,3758274.407,3865796.96,7446283.739,2567526.105,1993792.176,2396411.417,2075643.197,2425905.166,2343581.135,2933797.8,2320299.667,2499412.107,2711701.465,2596670.866,2430234.906,2717160.202,1974598.994,2529936.924,2335904.747,2370779.744,2704265.408,3173219.231,2886803.937,3115038.925,4.949981394
CD59_N43_H(5)N(5)S(2),1237403.658,1198514.339,1942653.481,1358335.664,454049.87,1224895.792,1350151.234,1669947.563,1837512.384,1533777.708,1034183.188,1347339.999,639171.7568,707398.9535,476895.7236,515107.5837,586722.6103,635947.7815,613960.0754,,1022278.923,1055385.606,734503.3424,780812.2435,1166917.885,1234387.369,1118662.53,4.954107246
HRG_N344/N345_H(5)N(4)S(1)F(3)_2,1644756.455,1641681.294,1388095.343,1607093.517,1398744.571,1761679.829,914792.7136,872520.6225,709441.9079,936765.7537,888773.3823,878314.2127,1136423.287,1000907.282,1140982.125,1091068.887,1031272.218,1006332.981,1988314.447,1667643.966,2060178.958,2120232.639,2309526.674,1828483.104,1634417.685,1648484.368,1786269.604,4.96568377
HEMO_N187_H(5)N(4)S(2)F(2),1218182.42,1442197.463,1335528.709,1361402.541,1172790.287,971784.4414,4305651.288,3897843.513,3469590.519,3737520.458,3848521.405,3118144.078,1617027.426,1077039.37,1081558.895,1161123.248,1097173.618,964540.8305,3840399.677,3668250.78,4500254.832,3530329.888,3940000.555,4150800.013,3313823.175,3380878.638,3073254,4.968162061
HPT_N241_H(7)N(6)S(1)F(1),646354.0579,737565.312,1014532.34,814006.2951,830549.3393,847055.1114,517139.4541,624565.9438,460692.7033,438733.1766,458103.7486,539363.3396,175585.5071,232723.7619,103314.8992,345171.6546,203777.4391,249089.313,5014891.779,5338993.347,4356366.397,6235430.195,5569938.227,5067554.956,2120790.152,1925091.399,2068754.069,4.973051822
KNG1_N294_H(6)N(5)S(3)F(1)_2,5616085.819,5745165.849,5867430.738,5371702.191,6452567.437,6645083.572,5895011.582,5195477.616,5486280.217,5867529.102,8282581.22,5663219.236,8340801.737,7750120.574,7043403.759,6461202.958,8326174.034,7192023.782,9007731.599,13585076.81,8340244.694,10407181.94,9786475.049,10973555.89,5238137.323,4782577.033,4844749.946,4.985390791
APOD_N98_H(7)N(6)S(2)F(1)_1,2880273.087,2664959.194,2855859.112,3256201.547,3244531.635,3220314.995,3217432.787,3382846.349,3426877.3,3753752.531,3059895.824,3422240.277,2631271.282,2637404.251,2008282.328,2120767.744,2509905.447,2173013.574,2489439.905,1954677.81,2865639.346,2757790.435,2669898.072,2783683.257,3280654.395,3392934.45,3617119.968,4.994008034
ZA2G_N109/N112_H(5)N(4)S(2),43736061.11,37170664.92,26520155.07,41071111.35,36337592.13,41879776.62,45293546.88,38616419.04,44795986.17,30638477.35,45631878.43,65840217.13,36143015.49,25049663.64,32261195.03,41733510.34,33818392.11,31043719.54,21839835.57,15285241.47,24171514.54,19147931.39,35030546.84,20977258.31,41336395.91,45656314.57,42835671.71,5.068342
VTNC_N86_H(5)N(4)S(2)_2,18854355.26,19704930.01,22029264.83,20880570.33,21574646.03,21769693.96,19913529.16,22089714.81,24468120.95,23555486.92,24681202.49,17766939.91,34866585.54,27484157.39,34674411.61,33755944.75,32191481.98,30066290.58,17799073.06,16938116.92,18000089.42,17563076.17,18690828.49,19704408.47,23374335.14,24932715.79,22571217.43,5.082134773
CFAH_N911_H(5)N(4)S(2)F(1),2489294.983,1172750.554,2518077.052,2598265.572,2839113.919,1319140.113,3614837.816,6176177.912,4979599.61,5088247.674,4964672.715,4511738.473,2868086.108,2762546.747,2671914.173,2934660.454,1424103.887,2905126.815,5551666.106,5571711.806,3532042.839,4987515.66,5761643.227,4775817.248,4178669.097,4609975.897,4298888.824,5.102127475
IC1_N25_H(10)N(8)S(1)_1,1335042.608,1238314.878,1178769.051,1151077.312,1170468.627,1314612.89,452179.2252,588904.629,391432.7131,582756.4725,564252.8834,591637.0946,779181.2862,681370.4656,617781.208,800729.9861,773272.6929,778231.4754,,,,301787.2006,,271995.2238,771919.9237,853264.1946,795373.1729,5.189235305
IGHA2_N92_H(5)N(4)S(1)F(1)_2,6145685.008,6071648.646,4618441.296,4570005.083,5124080.698,5455882.58,,,,9942.143107,,20760.9344,36315939.6,27591951.44,28111966.89,27667762.86,34909508.64,28822103.53,,,12085.96103,,152303.3955,9969.951567,8698034.739,8077484.709,8940609.738,5.192954072
AACT_N106_H(7)N(6)S(3)F(1)_1,2602758.325,2400584.527,1782770.524,3402437.603,1254126.743,2894323.614,8676253.435,2348026.783,2932867.978,3155827.32,2463439.79,2647993.519,3035703.313,2008411.399,1860880.243,1816459.169,1428065.945,1292853.973,2890008.029,2461042.879,2976132.909,2576812.643,3109247.918,3211124.794,2431246.94,2215348.905,2423295.043,5.194614419
IGHM_N209_H(6)N(5)S(1)F(1),9154428.769,9607618.431,10162363.59,8633355.049,9560455.312,9450525.342,11638528.02,8658085.301,9947833.55,9015303.529,8494794.02,7622975.168,7481929.497,14495424.54,7155018.777,8589597.77,6789181.686,15035500.78,6908859.761,6553577.58,6097227.117,6700328.345,6879934.782,7347921.463,9941107.644,8996902.513,9737475.611,5.19848223
FBLN1_N98_H(5)N(4)S(2)F(1)_2,990421.2277,1226161.564,1206545.453,1120163.598,1192985.768,1092500.806,763148.0281,934065.4306,683070.865,659136.0189,713869.2439,515711.4546,1134231.76,1084828.007,1042043.967,1076787.586,916333.531,1001702.762,898778.3297,1186733.345,802694.9756,700449.4085,850210.4111,806160.2067,1037012.941,1130037.402,1030745.158,5.216603106
TRFE_N432_H(5)N(4)S(2)F(1)_1,3014810.801,3681147.748,7904890.665,9644611.367,2518040.383,2196153.469,14917688.49,16057976.44,15649381.49,17148237.8,16392350.06,16972399.15,9128384.582,7015446.359,6052675.344,5496591.147,7940026.883,6847525.147,9852903.779,10952630.98,13533617.68,13703899.23,12199970.48,14470343.05,12014524.11,12516618.75,13323366.26,5.232961907
HEMO_N453_H(4)N(3)S(1),13266440.95,13729444.65,12408545.14,13129714.03,14458221.26,12523195.1,14847216.85,11732460.14,14258747.78,13910926.05,12598216.07,13291882.68,13818964.39,13721571.41,13206344.89,13459231.98,12600404.17,11515168.07,10947062.9,10818181.77,11516990.89,12688473.42,12613880.09,11739199.48,15320175.36,16153257.46,17014829.76,5.242714844
FINC_N1007_H(6)N(4)S(1)F(1),3412139.177,2981035.327,2149417.446,2255400.467,2569365.233,2166066.882,1600979.613,1190073.086,2054905.927,2224265.939,1759166.281,2902056.297,1461195.451,1664142.18,2514163.952,763438.5745,3276113.503,2022704.724,2904812.764,1717066.198,1940108.233,1408778.554,1764260.128,1949330.022,3135412.705,2918085.926,3235740.436,5.244089086
KNG1_N48_H(5)N(4)F(4),781571.2822,749270.4124,756786.1778,770735.0048,742967.2951,627010.4429,590957.1783,595691.8162,617852.3525,527661.6613,471222.6223,596290.3488,534732.227,742090.0265,737598.4435,589880.5374,583462.8025,732535.3212,655087.6885,592307.9533,564544.6933,521413.8124,594216.3737,574403.7537,732090.4301,813262.2578,775692.432,5.2506415
IC1_N238_H(5)N(4)S(1),19377290.76,18935516.9,20595861.05,19347005.91,20824180.97,22140320.43,8976620.369,10064767.52,8409933.895,8053674.267,9156945.124,7502973.009,15156283.95,13956753.16,15710767.58,15334576.11,15526210.52,14300535.74,7504955.929,8170840.943,6812041.266,6776086.36,7763921.679,7138075.531,14244907.88,15521983.85,15706971.4,5.252112129
CO4A_N226_H(9)N(2)_3,240553368.3,280574599.4,296274768.9,280813980,343869921.6,382916202,467233155.8,513456014.5,465101884.9,427599877.4,511238175.4,350898471.5,421146679.8,383869339.7,417020752.3,380100979.9,386241456.2,415505698.4,348402917.4,421468895.5,333280585.1,347063752.4,424768900.5,424874463.1,473263448.6,431619793.6,433751207.3,5.255784919
GTR1_N45_H(8)N(7)S(1)F(1),1744768.58,2336631.176,1901744.086,1104788.334,1442950.771,1583746.311,1169914.331,1309036.336,1294205.224,1564369.234,1440097.643,1762238.994,6269175.633,5395759.886,5313752.505,5652295.826,5365007.618,4321656.557,1771714.744,1131943.025,1456861.683,1214660.655,1242891.392,1545381.456,2623264.633,2363904.634,2536208.246,5.263365749
